Fields allocated and randomly filled
20,8.8.8.8,32,1,256,163,30,4031,26
21,8.8.8.8,32,1,256,169,30,3968,26
22,8.8.8.8,32,1,256,164,29,4086,26
23,8.8.8.8,32,1,256,169,30,3977,26
24,8.8.8.8,32,1,256,164,30,4010,25
25,8.8.8.8,32,1,256,164,29,3968,25
26,8.8.8.8,32,1,256,164,30,4010,26
27,8.8.8.8,32,1,256,164,30,4528,27
28,8.8.8.8,32,1,256,165,30,4245,26
29,8.8.8.8,32,1,256,164,30,4189,26
30,8.8.8.8,32,1,256,167,30,4218,27
31,8.8.8.8,32,1,256,164,29,4258,27
32,8.8.8.8,32,1,256,164,29,4122,26
33,8.8.8.8,32,1,256,171,31,4025,26
34,8.8.8.8,32,1,256,164,29,4016,26
35,8.8.8.8,32,1,256,172,30,4069,26
36,8.8.8.8,32,1,256,164,29,4014,26
37,8.8.8.8,32,1,256,175,30,4053,26
38,8.8.8.8,32,1,256,164,29,4033,27
39,8.8.8.8,32,1,256,173,30,4065,25
40,8.8.8.8,32,1,256,165,29,4017,27
41,8.8.8.8,32,1,256,173,30,4024,26
42,8.8.8.8,32,1,256,163,29,4042,26
43,8.8.8.8,32,1,256,171,30,4046,26
44,8.8.8.8,32,1,256,165,29,4051,26
45,8.8.8.8,32,1,256,174,30,4036,26
46,8.8.8.8,32,1,256,164,29,4053,26
47,8.8.8.8,32,1,256,176,29,4146,25
48,8.8.8.8,32,1,256,164,29,3935,25
49,8.8.8.8,32,1,256,173,30,4078,27
50,8.8.8.8,32,1,256,163,30,4005,26
51,8.8.8.8,32,1,256,171,30,4046,26
52,8.8.8.8,32,1,256,163,29,4042,26
53,8.8.8.8,32,1,256,172,30,4112,26
54,8.8.8.8,32,1,256,164,29,3976,26
55,8.8.8.8,32,1,256,172,30,4129,27
56,8.8.8.8,32,1,256,164,29,3954,26
57,8.8.8.8,32,1,256,176,30,4073,25
58,8.8.8.8,32,1,256,164,29,4011,27
59,8.8.8.8,32,1,256,173,30,4121,25
60,8.8.8.8,32,1,256,163,29,3966,26
61,8.8.8.8,32,1,256,177,30,4058,26
62,8.8.8.8,32,1,256,164,29,4018,26
63,8.8.8.8,32,1,256,171,30,4097,26
64,8.8.8.8,32,1,256,164,30,3999,25
65,8.8.8.8,32,1,256,171,30,4053,26
66,8.8.8.8,32,1,256,164,30,4013,26
67,8.8.8.8,32,1,256,169,30,4074,27
68,8.8.8.8,32,1,256,164,30,4034,26
69,8.8.8.8,32,1,256,172,30,4109,26
70,8.8.8.8,32,1,256,165,29,3978,26
71,8.8.8.8,32,1,256,171,30,4044,26
72,8.8.8.8,32,1,256,165,29,4040,25
73,8.8.8.8,32,1,256,173,30,4059,26
74,8.8.8.8,32,1,256,167,29,4031,26
75,8.8.8.8,32,1,256,175,30,4050,26
76,8.8.8.8,32,1,256,167,29,4031,25
77,8.8.8.8,32,1,256,172,30,4102,25
78,8.8.8.8,32,1,256,165,30,3980,26
79,8.8.8.8,32,1,256,174,30,4008,25
80,8.8.8.8,32,1,256,166,29,4056,26
81,8.8.8.8,32,1,256,173,30,4104,26
82,8.8.8.8,32,1,256,166,30,4003,26
83,8.8.8.8,32,1,256,174,29,4076,26
84,8.8.8.8,32,1,256,166,29,4006,25
85,8.8.8.8,32,1,256,179,30,4062,26
86,8.8.8.8,32,1,256,164,29,4019,26
87,8.8.8.8,32,1,256,176,30,4047,26
88,8.8.8.8,32,1,256,165,29,4031,26
89,8.8.8.8,32,1,256,175,30,4034,26
90,8.8.8.8,32,1,256,168,29,4044,26
91,8.8.8.8,32,1,256,176,30,4104,26
92,8.8.8.8,32,1,256,167,30,3977,25
93,8.8.8.8,32,1,256,173,30,4008,27
94,8.8.8.8,32,1,256,167,29,4018,26
95,8.8.8.8,32,1,256,170,29,3990,26
